item_id,Brand Name,Generic Name,Category
ITM_3853,Lamictal,lamotrigine 50 MG Disintegrating Oral Tablet,Other
ITM_3854,Asacol,mesalamine 800 MG Delayed Release Oral Tablet,Other
ITM_3855,Anaprox,naproxen sodium 550 MG Oral Tablet,Other
ITM_3856,Treximet,naproxen sodium 500 MG / sumatriptan 85 MG Oral Tablet,Other
ITM_3857,DDAVP,desmopressin acetate 0.004 MG/ML Injectable Solution,Other
ITM_3858,DDAVP,desmopressin acetate 0.1 MG Oral Tablet,Other
ITM_3859,DDAVP,desmopressin acetate 0.1 MG/ML Nasal Solution,Other
ITM_3860,DDAVP,desmopressin acetate 0.2 MG Oral Tablet,Other
ITM_3861,Bactrim,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet,Other
ITM_3862,Cimzia,certolizumab pegol Prefilled Syringe,Other
ITM_3863,Cimzia,1 ML certolizumab pegol 200 MG/ML Prefilled Syringe,Other
ITM_3864,Bifera,Fe heme polypeptide / polysaccharide iron complex Oral Tablet,Other
ITM_3865,Bifera,Fe heme polypeptide 6 MG / polysaccharide iron complex 22 MG Oral Tablet,Other
ITM_3866,Hydro 35,urea Topical Foam,Skin/Topical
ITM_3867,Hydro 35,urea 350 MG/ML Topical Foam,Skin/Topical
ITM_3868,Aleve,naproxen sodium 220 MG Oral Tablet,Other
ITM_3869,Wal-Proxen,naproxen sodium 220 MG Oral Tablet,Other
ITM_3870,Vagisil Original Formula,benzocaine / resorcinol Vaginal Cream,Skin/Topical
ITM_3871,Vagisil Original Formula,benzocaine 50 MG/ML / resorcinol 20 MG/ML Vaginal Cream,Skin/Topical
ITM_3872,Zilactin-L Cold Sore Liquid,benzyl alcohol Topical Solution,Skin/Topical
ITM_3873,Zilactin-L Cold Sore Liquid,benzyl alcohol 100 MG/ML Topical Solution,Skin/Topical
ITM_3874,Healon,0.85 ML sodium hyaluronate 30 MG/ML Prefilled Syringe,Other
ITM_3875,Samsca,tolvaptan Oral Tablet,Other
ITM_3876,Samsca,Hyponatremia tolvaptan 15 MG Oral Tablet,Other
ITM_3877,Samsca,Hyponatremia tolvaptan 30 MG Oral Tablet,Other
ITM_3878,Norditropin,3 ML somatropin 10 MG/ML Pen Injector,Other
ITM_3879,Adcirca,tadalafil Oral Tablet,Other
ITM_3880,Adcirca,Pulmonary Hypertension tadalafil 20 MG Oral Tablet,Other
ITM_3881,Cafcit,3 ML caffeine citrate 20 MG/ML Injection,Other
ITM_3882,Besivance,besifloxacin Ophthalmic Suspension,Other
ITM_3883,Besivance,besifloxacin 6 MG/ML Ophthalmic Suspension,Other
ITM_3884,Ibuprohm,ibuprofen Oral Tablet,Other
ITM_3885,Ibuprohm,ibuprofen 200 MG Oral Tablet,Other
ITM_3886,Prezista,darunavir 150 MG Oral Tablet,Other
ITM_3887,Q-Sorb Co Q-10,ubidecarenone Oral Capsule,Other
ITM_3888,Q-Sorb Co Q-10,ubidecarenone 100 MG Oral Capsule,Other
ITM_3889,Nafrinse,sodium fluoride 2 MG/ML Mouthwash,Other
ITM_3890,Availnex,carbocysteine Chewable Tablet,Other
ITM_3891,Availnex,carbocysteine 750 MG Chewable Tablet,Other
ITM_3892,Benadryl Itch Stopping,diphenhydramine / zinc acetate Topical Solution,Skin/Topical
ITM_3893,Absorbine,menthol 0.05 MG/MG Medicated Patch,Other
ITM_3894,Seroquel,24 HR quetiapine 50 MG Extended Release Oral Tablet,Other
ITM_3895,Ulesfia,benzyl alcohol Topical Lotion,Skin/Topical
ITM_3896,Uramaxin,urea Topical Foam,Skin/Topical
ITM_3897,Uramaxin,urea 200 MG/ML Topical Foam,Skin/Topical
ITM_3898,Uramaxin,urea Topical Cream,Skin/Topical
ITM_3899,Uramaxin,urea 450 MG/ML Topical Cream,Skin/Topical
ITM_3900,Stelara,ustekinumab Prefilled Syringe,Other
ITM_3901,Stelara,0.5 ML ustekinumab 90 MG/ML Prefilled Syringe,Other
ITM_3902,Stelara,1 ML ustekinumab 90 MG/ML Prefilled Syringe,Other
ITM_3903,Stri-Dex,salicylic acid Medicated Bar Soap,Other
ITM_3904,Stri-Dex,salicylic acid 0.01 MG/MG Medicated Bar Soap,Other
ITM_3905,Sulpho-Lac,sulfur Medicated Bar Soap,Other
ITM_3906,Sulpho-Lac,sulfur 0.05 MG/MG Medicated Bar Soap,Other
ITM_3907,Nucynta,tapentadol Oral Tablet,Other
ITM_3908,Nucynta,tapentadol 100 MG Oral Tablet,Other
ITM_3909,Nucynta,tapentadol 50 MG Oral Tablet,Other
ITM_3910,Nucynta,tapentadol 75 MG Oral Tablet,Other
ITM_3911,Ozurdex,dexamethasone Drug Implant,Other
ITM_3912,Ozurdex,dexamethasone 0.7 MG Drug Implant,Other
ITM_3913,Caldolor,8 ML ibuprofen 100 MG/ML Injection,Other
ITM_3914,Lovenox,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,Other
ITM_3915,Lovenox,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,Other
ITM_3916,Lovenox,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,Other
ITM_3917,Lovenox,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,Other
ITM_3918,Lovenox,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,Other
ITM_3919,Lovenox,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,Other
ITM_3920,Lovenox,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,Other
ITM_3921,Lovenox,enoxaparin sodium 100 MG/ML Injectable Solution,Other
ITM_3922,Omnitrope,1.5 ML somatropin 6.67 MG/ML Cartridge,Other
ITM_3923,Motrin,ibuprofen 40 MG/ML Oral Suspension,Other
ITM_3924,Vyvanse,lisdexamfetamine dimesylate 20 MG Oral Capsule,Other
ITM_3925,Vyvanse,lisdexamfetamine dimesylate 30 MG Oral Capsule,Other
ITM_3926,Vyvanse,lisdexamfetamine dimesylate 40 MG Oral Capsule,Other
ITM_3927,Vyvanse,lisdexamfetamine dimesylate 70 MG Oral Capsule,Other
ITM_3928,Vyvanse,lisdexamfetamine dimesylate 60 MG Oral Capsule,Other
ITM_3929,Vyvanse,lisdexamfetamine dimesylate 50 MG Oral Capsule,Other
ITM_3930,Multaq,dronedarone Oral Tablet,Other
ITM_3931,Multaq,dronedarone 400 MG Oral Tablet,Other
ITM_3932,Aciphex,rabeprazole Delayed Release Oral Tablet,Other
ITM_3933,Aciphex,rabeprazole sodium 20 MG Delayed Release Oral Tablet,Other
ITM_3934,Ambien,zolpidem tartrate 10 MG Oral Tablet,Other
ITM_3935,Ambien,zolpidem tartrate 5 MG Oral Tablet,Other
ITM_3936,Ambien,zolpidem tartrate 12.5 MG Extended Release Oral Tablet,Other
ITM_3937,Ambien,zolpidem tartrate 6.25 MG Extended Release Oral Tablet,Other
ITM_3938,Ziac,bisoprolol fumarate 10 MG / hydrochlorothiazide 6.25 MG Oral Tablet,Other
ITM_3939,Ziac,bisoprolol fumarate 2.5 MG / hydrochlorothiazide 6.25 MG Oral Tablet,Other
ITM_3940,Ziac,bisoprolol fumarate 5 MG / hydrochlorothiazide 6.25 MG Oral Tablet,Other
ITM_3941,Aceon,perindopril erbumine 8 MG Oral Tablet,Other
ITM_3942,Aceon,perindopril erbumine 2 MG Oral Tablet,Other
ITM_3943,Aceon,perindopril erbumine 4 MG Oral Tablet,Other
ITM_3944,Cortisporin-TC,colistin 3 MG/ML / hydrocortisone 10 MG/ML / neomycin 3.3 MG/ML / thonzonium bromide 0.5 MG/ML Otic Suspension,Other
ITM_3945,Xyzal,levocetirizine dihydrochloride 0.5 MG/ML Oral Solution,Other
ITM_3946,Xyzal,levocetirizine dihydrochloride 5 MG Oral Tablet,Other
ITM_3947,Detrol,tolterodine tartrate 1 MG Oral Tablet,Other
ITM_3948,Detrol,24 HR tolterodine tartrate 2 MG Extended Release Oral Capsule,Other
ITM_3949,Detrol,24 HR tolterodine tartrate 4 MG Extended Release Oral Capsule,Other
ITM_3950,Detrol,tolterodine tartrate 2 MG Oral Tablet,Other
ITM_3951,Abreva,docosanol Topical Cream,Skin/Topical
ITM_3952,Abreva,docosanol 100 MG/ML Topical Cream,Skin/Topical
ITM_3953,Jantoven,warfarin sodium 1 MG Oral Tablet,Other
ITM_3954,Jantoven,warfarin sodium 10 MG Oral Tablet,Other
ITM_3955,Jantoven,warfarin sodium 2 MG Oral Tablet,Other
ITM_3956,Jantoven,warfarin sodium 2.5 MG Oral Tablet,Other
ITM_3957,Jantoven,warfarin sodium 3 MG Oral Tablet,Other
ITM_3958,Jantoven,warfarin sodium 4 MG Oral Tablet,Other
ITM_3959,Jantoven,warfarin sodium 5 MG Oral Tablet,Other
ITM_3960,Jantoven,warfarin sodium 6 MG Oral Tablet,Other
ITM_3961,Jantoven,warfarin sodium 7.5 MG Oral Tablet,Other
ITM_3962,Aclovate,alclometasone dipropionate 0.5 MG/ML Topical Cream,Skin/Topical
ITM_3963,Foscavir,250 ML foscarnet sodium 24 MG/ML Injection,Other
ITM_3964,Flector,Twice-Daily diclofenac epolamine 0.013 MG/MG Medicated Patch,Other
ITM_3965,Voltaren,diclofenac sodium 0.01 MG/MG Topical Gel,Skin/Topical
ITM_3966,Solaraze,diclofenac sodium 0.03 MG/MG Topical Gel,Skin/Topical
ITM_3967,Dilantin,phenytoin sodium 100 MG Extended Release Oral Capsule,Other
ITM_3968,Refissa,tretinoin Topical Cream,Skin/Topical
ITM_3969,Refissa,Emollient tretinoin 0.5 MG/ML Topical Cream,Skin/Topical
ITM_3970,Effient,prasugrel Oral Tablet,Other
ITM_3971,Effient,prasugrel 10 MG Oral Tablet,Other
ITM_3972,Effient,prasugrel 5 MG Oral Tablet,Other
ITM_3973,Apokyn,3 ML apomorphine hydrochloride 10 MG/ML Cartridge,Other
ITM_3974,Phenytek,phenytoin sodium 200 MG Extended Release Oral Capsule,Other
ITM_3975,Dilantin,phenytoin sodium 30 MG Extended Release Oral Capsule,Other
ITM_3976,Phenytek,phenytoin sodium 300 MG Extended Release Oral Capsule,Other
ITM_3977,Cataflam,diclofenac potassium 50 MG Oral Tablet,Other
ITM_3978,Inova 8-2,benzoyl peroxide / salicylic acid Medicated Pad,Other
ITM_3979,Inova 8-2,benzoyl peroxide 80 MG/ML / salicylic acid 20 MG/ML Medicated Pad,Other
ITM_3980,Inderal,24 HR propranolol hydrochloride 120 MG Extended Release Oral Capsule,Other
ITM_3981,InnoPran,propranolol Extended Release Oral Capsule,Other
ITM_3982,InnoPran,24 HR propranolol hydrochloride 120 MG Extended Release Oral Capsule,Other
ITM_3983,Inderal,24 HR propranolol hydrochloride 160 MG Extended Release Oral Capsule,Other
ITM_3984,Inderal,24 HR propranolol hydrochloride 60 MG Extended Release Oral Capsule,Other
ITM_3985,Inderal,24 HR propranolol hydrochloride 80 MG Extended Release Oral Capsule,Other
ITM_3986,InnoPran,24 HR propranolol hydrochloride 80 MG Extended Release Oral Capsule,Other
ITM_3987,Flumadine,rimantadine hydrochloride 100 MG Oral Tablet,Other
ITM_3988,Dantrium,dantrolene sodium 25 MG Oral Capsule,Other
ITM_3989,XIFAXAN,rifaximin 550 MG Oral Tablet,Other
ITM_3990,Dantrium,dantrolene sodium 0.333 MG/ML Injectable Solution,Other
ITM_3991,Cruex Antifungal,clotrimazole Topical Cream,Skin/Topical
ITM_3992,Cruex Antifungal,clotrimazole 10 MG/ML Topical Cream,Skin/Topical
ITM_3993,Blephamide,prednisolone / sulfacetamide Ophthalmic Ointment,Skin/Topical
ITM_3994,Elavil,amitriptyline hydrochloride 25 MG Oral Tablet,Other
ITM_3995,Hycet,acetaminophen 21.7 MG/ML / hydrocodone bitartrate 0.5 MG/ML Oral Solution,Other
ITM_3996,Norco,acetaminophen 325 MG / hydrocodone bitartrate 10 MG Oral Tablet,Other
ITM_3997,Norco,acetaminophen 325 MG / hydrocodone bitartrate 5 MG Oral Tablet,Other
ITM_3998,Norco,acetaminophen 325 MG / hydrocodone bitartrate 7.5 MG Oral Tablet,Other
ITM_3999,Lortab,acetaminophen / hydrocodone Oral Solution,Other
ITM_4000,RenaGel,sevelamer hydrochloride 800 MG Oral Tablet,Skin/Topical
ITM_4001,Anafranil,clomipramine hydrochloride 25 MG Oral Capsule,Other
ITM_4002,Anafranil,clomipramine hydrochloride 50 MG Oral Capsule,Other
ITM_4003,Anafranil,clomipramine hydrochloride 75 MG Oral Capsule,Other
ITM_4004,Tavist,clemastine fumarate 1.34 MG Oral Tablet,Other
ITM_4005,Renvela,sevelamer Oral Tablet,Other
ITM_4006,Tyvaso,treprostinil 0.6 MG/ML Inhalation Solution,Other
ITM_4007,Onglyza,saxagliptin Oral Tablet,Other
ITM_4008,Onglyza,saxagliptin 5 MG Oral Tablet,Other
ITM_4009,Onglyza,saxagliptin 2.5 MG Oral Tablet,Other
ITM_4010,Invega,paliperidone Prefilled Syringe,Other
ITM_4011,Invega,0.5 ML paliperidone palmitate 156 MG/ML Prefilled Syringe,Other
ITM_4012,Invega,1.5 ML paliperidone palmitate 156 MG/ML Prefilled Syringe,Other
ITM_4013,Invega,1 ML paliperidone palmitate 156 MG/ML Prefilled Syringe,Other
ITM_4014,Invega,0.75 ML paliperidone palmitate 156 MG/ML Prefilled Syringe,Other
ITM_4015,Solodyn,24 HR minocycline 115 MG Extended Release Oral Tablet,Other
ITM_4016,Colcrys,colchicine Oral Tablet,Other
ITM_4017,Colcrys,colchicine 0.6 MG Oral Tablet,Other
ITM_4018,Invega,0.25 ML paliperidone palmitate 156 MG/ML Prefilled Syringe,Other
ITM_4019,Plan B One-Step,levonorgestrel Oral Tablet,Other
ITM_4020,Plan B One-Step,levonorgestrel 1.5 MG Oral Tablet,Other
ITM_4021,Nalfon,fenoprofen 400 MG Oral Capsule,Other
ITM_4022,Firmagon,degarelix 80 MG Injection,Other
ITM_4023,Firmagon,degarelix 120 MG Injection,Other
ITM_4024,Zipsor,diclofenac Oral Capsule,Other
ITM_4025,Zipsor,diclofenac 25 MG Oral Capsule,Other
ITM_4026,Acuvail,ketorolac Ophthalmic Solution,Other
ITM_4027,Acuvail,ketorolac tromethamine 4.5 MG/ML Ophthalmic Solution,Other
ITM_4028,Solodyn,24 HR minocycline 65 MG Extended Release Oral Tablet,Other
ITM_4029,Cardene,200 ML nicardipine hydrochloride 0.1 MG/ML Injection,Other
ITM_4030,Cardene,200 ML nicardipine hydrochloride 0.2 MG/ML Injection,Other
ITM_4031,Cardene,10 ML nicardipine hydrochloride 2.5 MG/ML Injection,Other
ITM_4032,Mirapex,pramipexole dihydrochloride 0.75 MG Oral Tablet,Other
ITM_4033,Urso Forte,ursodiol 500 MG Oral Tablet,Other
ITM_4034,Urso,ursodiol 250 MG Oral Tablet,Other
ITM_4035,Reprexain,hydrocodone bitartrate 2.5 MG / ibuprofen 200 MG Oral Tablet,Other
ITM_4036,Ibudone,hydrocodone bitartrate 5 MG / ibuprofen 200 MG Oral Tablet,Other
ITM_4037,Vasotec,enalapril maleate 2.5 MG Oral Tablet,Other
ITM_4038,Vasotec,enalapril maleate 20 MG Oral Tablet,Other
ITM_4039,Vasotec,enalapril maleate 5 MG Oral Tablet,Other
ITM_4040,Vasotec,enalapril maleate 10 MG Oral Tablet,Other
ITM_4041,Vaseretic,enalapril / hydrochlorothiazide Oral Tablet,Other
ITM_4042,Vaseretic,enalapril maleate 10 MG / hydrochlorothiazide 25 MG Oral Tablet,Other
ITM_4043,Vicoprofen,hydrocodone bitartrate 7.5 MG / ibuprofen 200 MG Oral Tablet,Other
ITM_4044,Mirapex,pramipexole dihydrochloride 0.125 MG Oral Tablet,Other
ITM_4045,Mirapex,pramipexole dihydrochloride 0.25 MG Oral Tablet,Other
ITM_4046,Mirapex,pramipexole dihydrochloride 0.5 MG Oral Tablet,Other
ITM_4047,Mirapex,pramipexole dihydrochloride 1.5 MG Oral Tablet,Other
ITM_4048,Mirapex,pramipexole dihydrochloride 1 MG Oral Tablet,Other
ITM_4049,Cambia,diclofenac potassium 50 MG Powder for Oral Solution,Other
ITM_4050,Cycloset,bromocriptine Oral Tablet,Other
ITM_4051,Cycloset,bromocriptine 0.8 MG Oral Tablet,Other
ITM_4052,Ventolin,NDA020983 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,Other
ITM_4053,Muse,alprostadil Urethral Suppository,Other
ITM_4054,Muse,alprostadil 1 MG Urethral Suppository,Other
ITM_4055,Muse,alprostadil 0.25 MG Urethral Suppository,Other
ITM_4056,Muse,alprostadil 0.5 MG Urethral Suppository,Other
ITM_4057,Eldepryl,selegiline hydrochloride 5 MG Oral Capsule,Other
ITM_4058,Zelapar,selegiline hydrochloride 1.25 MG Disintegrating Oral Tablet,Other
ITM_4059,Ibudone,hydrocodone bitartrate 10 MG / ibuprofen 200 MG Oral Tablet,Other
ITM_4060,Crestor,rosuvastatin calcium 40 MG Oral Tablet,Other
ITM_4061,Crestor,rosuvastatin calcium 5 MG Oral Tablet,Other
ITM_4062,Crestor,rosuvastatin calcium 10 MG Oral Tablet,Other
ITM_4063,Crestor,rosuvastatin calcium 20 MG Oral Tablet,Other
ITM_4064,Saphris,asenapine Sublingual Tablet,Other
ITM_4065,Saphris,asenapine 10 MG Sublingual Tablet,Other
ITM_4066,Saphris,asenapine 5 MG Sublingual Tablet,Other
ITM_4067,Calcium Disodium Versenate,5 ML edetate calcium disodium 200 MG/ML Injection,Other
ITM_4068,Gas-X,simethicone Oral Capsule,Other
ITM_4069,Gas-X,simethicone 180 MG Oral Capsule,Other
ITM_4070,Imitrex,0.5 ML sumatriptan 12 MG/ML Cartridge,Other
ITM_4071,Acular,ketorolac tromethamine 4 MG/ML Ophthalmic Solution,Other
ITM_4072,Acular,ketorolac tromethamine 5 MG/ML Ophthalmic Solution,Other
ITM_4073,Botox,onabotulinumtoxinA 100 UNT Injection,Other
ITM_4074,Extavia,interferon beta-1b 0.3 MG Injection,Other
ITM_4075,Coreg,24 HR carvedilol phosphate 10 MG Extended Release Oral Capsule,Other
ITM_4076,Coreg,24 HR carvedilol phosphate 20 MG Extended Release Oral Capsule,Other
ITM_4077,Coreg,24 HR carvedilol phosphate 40 MG Extended Release Oral Capsule,Other
ITM_4078,Coreg,24 HR carvedilol phosphate 80 MG Extended Release Oral Capsule,Other
ITM_4079,Elestat,epinastine hydrochloride 0.5 MG/ML Ophthalmic Solution,Other
ITM_4080,Razadyne,24 HR galantamine hydrobromide 16 MG Extended Release Oral Capsule,Other
ITM_4081,Razadyne,24 HR galantamine hydrobromide 24 MG Extended Release Oral Capsule,Other
ITM_4082,Razadyne,24 HR galantamine hydrobromide 8 MG Extended Release Oral Capsule,Other
ITM_4083,Ranexa,12 HR ranolazine 1000 MG Extended Release Oral Tablet,Other
ITM_4084,Ranexa,12 HR ranolazine 500 MG Extended Release Oral Tablet,Other
ITM_4085,Avelox,250 ML moxifloxacin 1.6 MG/ML Injection,Other
ITM_4086,Fibricor,fenofibrate Oral Tablet,Other
ITM_4087,Fibricor,fenofibric acid 105 MG Oral Tablet,Other
ITM_4088,Fibricor,fenofibric acid 35 MG Oral Tablet,Other
ITM_4089,Sabril,vigabatrin Oral Tablet,Other
ITM_4090,Sabril,vigabatrin 500 MG Oral Tablet,Other
ITM_4091,Sabril,vigabatrin 500 MG Powder for Oral Solution,Other
ITM_4092,Glucophage,24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet,Other
ITM_4093,Glucophage,24 HR metformin hydrochloride 750 MG Extended Release Oral Tablet,Other
ITM_4094,Glucophage,metformin hydrochloride 1000 MG Oral Tablet,Other
ITM_4095,Glucophage,metformin hydrochloride 500 MG Oral Tablet,Other
ITM_4096,Glucophage,metformin hydrochloride 850 MG Oral Tablet,Other
ITM_4097,Glumetza,Modified 24 HR metformin hydrochloride 1000 MG Extended Release Oral Tablet,Other
ITM_4098,Glumetza,Modified 24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet,Other
ITM_4099,Riomet,metformin hydrochloride 100 MG/ML Oral Solution,Other
ITM_4100,Symlin,2.7 ML pramlintide acetate 1 MG/ML Pen Injector,Other
ITM_4101,Symlin,1.5 ML pramlintide acetate 1 MG/ML Pen Injector,Other
ITM_4102,Vibramycin,doxycycline monohydrate 5 MG/ML Oral Suspension,Other
ITM_4103,Zoloft,sertraline 20 MG/ML Oral Solution,Other
ITM_4104,Folitab,ascorbic acid / ferrous sulfate / folic acid Extended Release Oral Tablet,Other
ITM_4105,Folitab,ascorbic acid 500 MG / ferrous sulfate 525 MG / folic acid 0.8 MG Extended Release Oral Tablet,Other
ITM_4106,Ferrex 150 Forte,folic acid / polysaccharide iron complex / vitamin B12 Oral Capsule,Other
ITM_4107,Ferrex 150 Forte,folic acid 1 MG / polysaccharide iron complex 150 MG / vitamin B12 0.025 MG Oral Capsule,Other
ITM_4108,Nascobal,vitamin B12 0.5 MG/ACTUAT Nasal Spray,Other
ITM_4109,UroXatral,24 HR alfuzosin hydrochloride 10 MG Extended Release Oral Tablet,Other
ITM_4110,Rythmol,propafenone Extended Release Oral Capsule,Other
ITM_4111,Rythmol,12 HR propafenone hydrochloride 225 MG Extended Release Oral Capsule,Other
ITM_4112,Rythmol,12 HR propafenone hydrochloride 325 MG Extended Release Oral Capsule,Other
ITM_4113,Rythmol,12 HR propafenone hydrochloride 425 MG Extended Release Oral Capsule,Other
ITM_4114,Alphagan,brimonidine tartrate 1 MG/ML Ophthalmic Solution,Other
ITM_4115,Alphagan,brimonidine tartrate 1.5 MG/ML Ophthalmic Solution,Other
ITM_4116,Adderall,24 HR amphetamine aspartate 2.5 MG / amphetamine sulfate 2.5 MG / dextroamphetamine saccharate 2.5 MG / dextroamphetamine sulfate 2.5 MG Extended Release Oral Capsule,Other
ITM_4117,Adderall,24 HR amphetamine aspartate 3.75 MG / amphetamine sulfate 3.75 MG / dextroamphetamine saccharate 3.75 MG / dextroamphetamine sulfate 3.75 MG Extended Release Oral Capsule,Other
ITM_4118,Adderall,24 HR amphetamine aspartate 5 MG / amphetamine sulfate 5 MG / dextroamphetamine saccharate 5 MG / dextroamphetamine sulfate 5 MG Extended Release Oral Capsule,Other
ITM_4119,Adderall,24 HR amphetamine aspartate 6.25 MG / amphetamine sulfate 6.25 MG / dextroamphetamine saccharate 6.25 MG / dextroamphetamine sulfate 6.25 MG Extended Release Oral Capsule,Other
ITM_4120,Adderall,24 HR amphetamine aspartate 7.5 MG / amphetamine sulfate 7.5 MG / dextroamphetamine saccharate 7.5 MG / dextroamphetamine sulfate 7.5 MG Extended Release Oral Capsule,Other
ITM_4121,Adderall,24 HR amphetamine aspartate 1.25 MG / amphetamine sulfate 1.25 MG / dextroamphetamine saccharate 1.25 MG / dextroamphetamine sulfate 1.25 MG Extended Release Oral Capsule,Other
ITM_4122,Olux,clobetasol propionate 0.5 MG/ML Topical Foam,Skin/Topical
ITM_4123,Arixtra,0.8 ML fondaparinux sodium 12.5 MG/ML Prefilled Syringe,Other
ITM_4124,Arixtra,0.5 ML fondaparinux sodium 5 MG/ML Prefilled Syringe,Other
ITM_4125,Arixtra,0.4 ML fondaparinux sodium 12.5 MG/ML Prefilled Syringe,Other
ITM_4126,Arixtra,0.6 ML fondaparinux sodium 12.5 MG/ML Prefilled Syringe,Other
ITM_4127,Renvela,sevelamer carbonate 2400 MG Powder for Oral Suspension,Other
ITM_4128,Renvela,sevelamer carbonate 800 MG Powder for Oral Suspension,Other
ITM_4129,Mycamine,micafungin 50 MG Injection,Other
ITM_4130,Mycamine,micafungin 100 MG Injection,Other
ITM_4131,Dibenzyline,phenoxybenzamine hydrochloride 10 MG Oral Capsule,Other
ITM_4132,Zithromax,azithromycin 1000 MG Powder for Oral Suspension,Other
ITM_4133,Timoptic,timolol Ophthalmic Gel,Skin/Topical
ITM_4134,Timoptic,timolol 0.0025 MG/MG Ophthalmic Gel,Skin/Topical
ITM_4135,Timoptic,timolol 0.005 MG/MG Ophthalmic Gel,Skin/Topical
ITM_4136,Temovate,clobetasol propionate 0.0005 MG/MG Topical Ointment,Skin/Topical
ITM_4137,Clobex,clobetasol propionate 0.5 MG/ML Medicated Shampoo,Skin/Topical
ITM_4138,Temovate,clobetasol propionate 0.5 MG/ML Topical Cream,Skin/Topical
ITM_4139,Clobex,clobetasol propionate 0.5 MG/ML Topical Lotion,Skin/Topical
ITM_4140,Clobex,clobetasol propionate 0.5 MG/ML Topical Spray,Skin/Topical
ITM_4141,Demerol,meperidine Oral Tablet,Other
ITM_4142,Demerol,meperidine hydrochloride 100 MG Oral Tablet,Other
ITM_4143,Demerol,meperidine Injectable Solution,Other
ITM_4144,Demerol,meperidine hydrochloride 50 MG/ML Injectable Solution,Other
